case_id,case_type,razorpay_payment_id,razorpay_order_id,razorpay_sub_id,razorpay_token_id,razorpay_customer_id,amount_paise,currency,method,card_network,error_code,error_source,error_step,error_reason,error_description,decline_class,subscription_status,retry_count,max_retries,created_at,last_attempt_at,next_retry_at,case_status,recovery_method,recovered_amount_paise,contact_phone,contact_email,invoice_id,company_name,gstin,aging_bucket,checkout_stage,amount_rupees,recovered_amount_rupees
2261d542-8177-4169-a2e5-fe0b28ea2701,subscription,pay_GbNDybFL0H3gNA,order_v12Pj02dPDdqnP,sub_SJlB54DfOn1RHU,token_Azib3Wq5CSuK5K,cust_rnjT6ox7hh0HPq,391700,INR,card,visa,BAD_REQUEST_ERROR,customer,payment_authentication,payment_cancelled,Your payment has been cancelled.,soft,active,1,3,2026-08-20T06:05:40.997650+05:30,2026-08-29T10:05:40.997650+05:30,,recovered,auto_retry,391700,+919900465314,pradeep.thakur18@gmail.com,,,,,,3917.0,3917.0
c1b0ee57-f996-47a8-a16f-f694f88f1e81,subscription,pay_1GMlz1BCQxZKYa,order_oLarqMkqRz2TiV,sub_xN0JNQhBWUHQrd,token_uu2Gav31Eb7NQ0,cust_9ym0cyyKnTOeru,266900,INR,wallet,,BAD_REQUEST_ERROR,issuer_bank,payment_authorization,card_disabled_for_online_payments,Your card is disabled for online payments.,hard,pending,0,0,2026-08-20T06:14:33.997650+05:30,2026-08-20T06:14:33.997650+05:30,,closed,manual,0,+919876112747,amit.kumar677@gmail.com,,,,,,2669.0,0.0
16617fe4-2941-4285-a9a5-c64990eea0aa,mandate,pay_6HdO4LEgPYUD6L,order_FUrb3fTfaSUXlo,,token_JeLNGKl4lUt1J5,cust_4AQbXMfVJPrEDK,519800,INR,card,visa,BAD_REQUEST_ERROR,issuer_bank,payment_authorization,card_expired,Your card has expired. Please use another card.,hard,,0,0,2026-08-20T06:18:02.997650+05:30,2026-08-20T06:18:02.997650+05:30,,closed,manual,0,+919900924280,aditya.kumar873@rediffmail.com,,,,,,5198.0,0.0
ea192e7c-fb68-4e58-9ed2-f8fa4b67b2eb,mandate,pay_aPqnUfSC6qSuLu,order_wLujNyJ12l3ofq,,token_wn9PNpy1Z0zupO,cust_aaznnvEyhcdl3w,38900,INR,emandate,,BAD_REQUEST_ERROR,gateway,payment_authorization,insufficient_funds,Your payment could not be completed due to insufficient account balance.,soft,,3,3,2026-08-20T06:20:07.997650+05:30,2026-09-14T16:20:07.997650+05:30,,escalated,voice,0,+917766651084,pooja.banerjee744@rediffmail.com,,,,,,389.0,0.0
80ff3dd9-e0e3-4d07-a068-b105826533fb,subscription,pay_5vumFMQJQnr9aL,order_7Is4irvgFT7yy1,sub_t9QzaoW7wquBpv,token_Dav8mAASwiCzo0,cust_k1lxcXyC7hpa6F,603200,INR,upi,,GATEWAY_ERROR,gateway,payment_authorization,gateway_technical_error,Payment did not go through due to a temporary issue.,technical,active,3,3,2026-08-20T06:23:33.997650+05:30,2026-09-15T22:23:33.997650+05:30,,recovered,sms,603200,+919123975993,aadhya.pillai203@outlook.com,,,,,,6032.0,6032.0
a3189722-defc-4c36-8af3-ef26927d508c,subscription,pay_GMMUtyz3r9VkTb,order_A5wsIsdgaQ9P3d,sub_cxNQVIMkG2BB8T,token_AS040IOlBVSZrH,cust_uvN2f9Am5uS0Ju,3425900,INR,upi,,BAD_REQUEST_ERROR,customer,payment_authentication,payment_cancelled,Your payment has been cancelled.,soft,halted,3,3,2026-08-20T06:29:00.997650+05:30,2026-08-27T15:29:00.997650+05:30,,escalated,voice,0,+917788408020,vihaan.reddy877@hotmail.com,,,,,,34259.0,0.0
89887e28-d1a5-4cd0-a9cc-c4cd5a62b182,subscription,pay_3VKdTe9zVtiq8S,order_7JuHVUasQ4Gi0V,sub_FaGIEGRu18LBs6,token_5qUyRJIu8CUGpP,cust_5ox36GOcz1PYLH,1416500,INR,upi,,BAD_REQUEST_ERROR,issuer_bank,payment_authorization,payment_risk_check_failed,Payment declined by bank due to risk check.,hard,pending,0,0,2026-08-20T07:07:01.997650+05:30,2026-08-20T07:07:01.997650+05:30,,closed,manual,0,+919900154005,pooja.shah815@rediffmail.com,,,,,,14165.0,0.0
a52813d2-4913-4543-b68e-9274836db441,subscription,pay_6Nvnap5ShTaZb2,order_sCwSbUXvQe2tT9,sub_1p86m8HvZUfMJU,token_y5ySnlpAlMjnsK,cust_9J2t1mcgOb0OI9,95600,INR,emandate,,BAD_REQUEST_ERROR,issuer_bank,payment_authorization,debit_instrument_inactive,Your card is currently inactive.,technical,halted,3,3,2026-08-20T08:01:53.997650+05:30,2026-09-09T12:01:53.997650+05:30,,escalated,voice,0,+918877768815,rohan.mishra795@gmail.com,,,,,,956.0,0.0
0671750c-a3cc-436d-9d06-b2b3ecbb0944,subscription,pay_ocMatWBMcWn41y,order_I1rIeSbuU94yma,sub_zqbE0lJ6jGJr6O,token_1OlcGEJ9uIrljC,cust_dWz11dQpQZFdo6,497500,INR,netbanking,,BAD_REQUEST_ERROR,customer,payment_initiation,incorrect_cvv,Incorrect CVV entered.,soft,active,1,3,2026-08-20T08:43:13.997650+05:30,2026-08-31T10:43:13.997650+05:30,,recovered,auto_retry,497500,+917788346131,rohan.joshi210@rediffmail.com,,,,,,4975.0,4975.0
7d1f7fa9-9245-4c8a-9d84-3532b52e05d4,subscription,pay_oRmQ2VAULiSG0D,order_OjFxCljvCbFVGp,sub_Ep20l23EbIrDgd,token_f5cbbRRlUlt1WK,cust_jiFxHezVWe3cep,25200,INR,card,mastercard,BAD_REQUEST_ERROR,issuer_bank,payment_authorization,card_expired,Your card has expired. Please use another card.,hard,pending,0,0,2026-08-20T09:20:55.997650+05:30,2026-08-20T09:20:55.997650+05:30,,closed,manual,0,+918877566734,aarav.sharma713@hotmail.com,,,,,,252.0,0.0
6dac18bc-977f-4d63-97d5-05b7aee3887e,subscription,pay_qBRS7sgCsVOU0o,order_nbSTOUTsCQr69g,sub_CXO5p7KZCvacVF,token_vU5weOdkbx1Ayu,cust_PEMGa9J0cJCY8X,493300,INR,card,visa,BAD_REQUEST_ERROR,customer,payment_authentication,payment_timed_out,Your payment could not be completed due to a temporary issue. Try again later.,soft,halted,3,3,2026-08-20T09:25:57.997650+05:30,2026-09-08T13:25:57.997650+05:30,,escalated,voice,0,+917788908347,rahul.thakur976@gmail.com,,,,,,4933.0,0.0
66b0bbbf-0bb6-48df-add3-0afdfa490f5e,subscription,pay_MlAVgVe3BM6DgZ,order_ZAqQSyGLemWvC4,sub_xZX8kewYa38dxk,token_x4MTTq0RU9cNX6,cust_WZbODafmyOmaAc,75400,INR,card,visa,BAD_REQUEST_ERROR,customer,payment_authentication,payment_cancelled,Your payment has been cancelled.,soft,active,3,3,2026-08-20T10:00:16.997650+05:30,2026-09-04T17:00:16.997650+05:30,,recovered,sms,75400,+919123817123,aditi.patel397@gmail.com,,,,,,754.0,754.0
2af781f1-a6b5-4a30-af72-96c2f15a6db8,mandate,pay_C7DTBlNIU2p0go,order_cWqdDhjZ31qyB2,,token_GDurtIsWmKYXGH,cust_8vTywW4R2nleOE,608500,INR,upi,,BAD_REQUEST_ERROR,customer,payment_authentication,payment_timed_out,Your payment could not be completed due to a temporary issue. Try again later.,soft,,2,3,2026-08-20T10:10:13.997650+05:30,2026-09-04T10:10:13.997650+05:30,,recovered,auto_retry,608500,+919876563107,saanvi.joshi611@rediffmail.com,,,,,,6085.0,6085.0
30758f50-77b6-4377-b7b2-0f3a34d754ae,mandate,pay_r5EBDTSDuIKDPD,order_W2mLkNYPUSfru5,,token_y2YIIiPeOtZDrY,cust_qo2dIg3CqSaiYl,91000,INR,upi,,BAD_REQUEST_ERROR,issuer_bank,payment_authorization,transaction_limit_exceeded,Maximum transaction limit exceeded for the day.,soft,,3,3,2026-08-20T10:11:35.997650+05:30,2026-09-15T12:11:35.997650+05:30,,escalated,voice,0,+917766717774,vikram.yadav100@hotmail.com,,,,,,910.0,0.0
6a305d98-f8e9-4291-921d-125fe48f263b,mandate,pay_2U7r7D3ABlDQ5J,order_O4AHo8f7OQSk41,,token_ftHmbNwEBKttHm,cust_n3vzQ0j7ZnTwRO,89400,INR,card,mastercard,GATEWAY_ERROR,gateway,payment_authentication,authentication_failed,Payment could not be completed due to incorrect OTP or verification details.,soft,,3,3,2026-08-20T10:21:34.997650+05:30,2026-09-05T16:21:34.997650+05:30,,escalated,voice,0,+918877814766,vikram.gupta90@rediffmail.com,,,,,,894.0,0.0
677d57fb-b05a-4ef9-a579-cedff9238478,subscription,pay_2klhhHtUb3Dx5E,order_1VEafUBuWFkVbo,sub_Fj5LhAbxtp50hp,token_i6ofKYLRDFm8Ci,cust_FNnae0plhdh4ZK,392100,INR,netbanking,,BAD_REQUEST_ERROR,gateway,payment_authorization,insufficient_funds,Your payment could not be completed due to insufficient account balance.,soft,active,1,3,2026-08-20T10:27:44.997650+05:30,2026-09-03T10:27:44.997650+05:30,,recovered,auto_retry,392100,+918899379050,rahul.sharma57@rediffmail.com,,,,,,3921.0,3921.0
f27007af-f9f7-4ba5-8117-e32427f329bf,subscription,pay_NBft2GHhEdDKSZ,order_PJdVR1kbmJ7lpd,sub_Ze1pqvoXc70NRz,token_fvxNpxgZ7MGHID,cust_ik140zkHa0W6ha,389400,INR,upi,,BAD_REQUEST_ERROR,gateway,payment_authorization,payment_failed,Payment was declined by the bank.,technical,active,2,3,2026-08-20T10:33:34.997650+05:30,2026-09-03T10:33:34.997650+05:30,,recovered,auto_retry,389400,+919876306343,pradeep.singh514@hotmail.com,,,,,,3894.0,3894.0
665d2bf7-e50f-4393-9643-5fd361060fa5,b2b_receivable,,order_kW63OZoD2l3PEN,,,cust_FvV1vmSVP67ewy,8600000,INR,netbanking,,INVOICE_PAYMENT_OVERDUE,corporate_buyer,accounts_payable_settlement,invoice_overdue_16_30_days,Corporate invoice overdue by 28 days (16_30_days).,soft,,0,3,2026-08-20T10:41:29.997650+05:30,2026-08-20T10:41:29.997650+05:30,,closed,email,0,+917766446750,ap@quantalytics.com,inv_OALdlQIaN3n7qd,Quantalytics Data Systems LLP,27ABBCA5026Z3ZI,16_30_days,,86000.0,0.0
b39db024-b1ad-488d-9e52-91c4b387f5fa,subscription,pay_ykpvtTkRRH5QJj,order_G1p8ebnJJrtTDM,sub_hYC9LCOMUrbGXU,token_rzRD7EYLJ45AH4,cust_zCoPT6yhZF5Dna,29700,INR,upi,,BAD_REQUEST_ERROR,customer,payment_initiation,incorrect_cvv,Incorrect CVV entered.,soft,active,3,3,2026-08-20T10:45:08.997650+05:30,2026-09-04T09:59:00.997650+05:30,,recovered,voice,29700,+918877779757,arjun.patel578@yahoo.co.in,,,,,,297.0,297.0
97c3ef23-fd0b-49db-9b19-3b7abd7390ba,mandate,pay_hUtWwMLjNoVR2l,order_B4IqB9PXbUyQcC,,token_6Jnu5oRXtN2EAx,cust_dwaEQvvvvmXnjF,82100,INR,netbanking,,BAD_REQUEST_ERROR,issuer_bank,payment_authorization,card_expired,Your card has expired. Please use another card.,hard,,0,0,2026-08-20T10:48:04.997650+05:30,2026-08-20T10:48:04.997650+05:30,,closed,manual,0,+917766143016,vikram.nair563@hotmail.com,,,,,,821.0,0.0
d75e8665-0454-4858-8950-aee6a0d81140,b2b_receivable,,order_aaOmNzu0PrvaMq,,,cust_7DSOwCRhyHFquE,5400000,INR,netbanking,,INVOICE_PAYMENT_OVERDUE,corporate_buyer,accounts_payable_settlement,invoice_overdue_current,Corporate invoice overdue by 0 days (current).,soft,,0,3,2026-08-20T10:48:25.997650+05:30,2026-08-20T10:48:25.997650+05:30,,recovered,email,5400000,+918899687440,ap@zenith.com,inv_PxY3bjWCGFNgEY,Zenith Healthware LLP,24ACBAE2945I6Z1,current,,54000.0,54000.0
62c7abf4-e40c-493c-bfb6-be3e130368dc,subscription,pay_c723YButqn3sWu,order_kGn3bNyEaN4ND6,sub_MIDYd1wGKKv8sj,token_p7jb9huvXjrKJ5,cust_3m6cbGtCiFwilR,337000,INR,card,mastercard,GATEWAY_ERROR,gateway,payment_authentication,authentication_failed,Payment could not be completed due to incorrect OTP or verification details.,soft,active,1,3,2026-08-20T11:26:26.997650+05:30,2026-09-16T10:26:26.997650+05:30,,recovered,auto_retry,337000,+919988033099,ananya.iyer980@outlook.com,,,,,,3370.0,3370.0
168d15c6-8070-400d-b4b1-3730bc882b4c,payment,pay_aQygOTzdoSCkNO,order_nBRnyavtL3IqBD,,,cust_S8U8qCRG7QnoAH,17600,INR,upi,,GATEWAY_ERROR,gateway,payment_authentication,authentication_failed,Payment could not be completed due to incorrect OTP or verification details.,soft,,3,3,2026-08-20T11:27:07.997650+05:30,2026-09-11T13:27:07.997650+05:30,,escalated,voice,0,+917788870188,suresh.kumar645@gmail.com,,,,,,176.0,0.0
e42ad7f5-b984-47c8-8563-820bdec0f7cc,subscription,pay_mDdIDChULg2Cu9,order_uBgqXOzIWiDlfG,sub_k8Qx3tsfNjVkLX,token_6f18kq8pZQ2xeX,cust_c3WN3k1rzR9pT7,39000,INR,upi,,BAD_REQUEST_ERROR,customer,payment_authentication,payment_timed_out,Your payment could not be completed due to a temporary issue. Try again later.,soft,halted,3,3,2026-08-20T11:29:20.997650+05:30,2026-09-03T16:29:20.997650+05:30,,escalated,voice,0,+917766953874,sai.das259@rediffmail.com,,,,,,390.0,0.0
e71090cb-dfde-483a-8662-a2e0bfcb79ea,subscription,pay_z93CIsm4xohU7D,order_0951dMamIerXjW,sub_Z8Ea4zkN0LJdYS,token_mETT0imbxFndmU,cust_oP8Gl6a5aOitNx,992900,INR,upi,,BAD_REQUEST_ERROR,customer,payment_authentication,payment_timed_out,Your payment could not be completed due to a temporary issue. Try again later.,soft,active,1,3,2026-08-20T11:52:32.997650+05:30,2026-09-13T10:52:32.997650+05:30,,recovered,auto_retry,992900,+919988458868,ayaan.kumar152@outlook.com,,,,,,9929.0,9929.0
98f6fec6-3331-4ece-97f7-164721c95f2d,payment,pay_fVMthcKR9mUoPH,order_ui1QOZOIldo8k5,,,cust_UFG9d74Qlg6E47,32900,INR,upi,,BAD_REQUEST_ERROR,issuer_bank,payment_authorization,card_disabled_for_online_payments,Your card is disabled for online payments.,hard,,0,0,2026-08-20T12:06:15.997650+05:30,2026-08-20T12:06:15.997650+05:30,,closed,manual,0,+917788553779,saanvi.joshi805@yahoo.co.in,,,,,,329.0,0.0
d96127bd-d6d2-4397-8ac5-678bdcf93773,subscription,pay_CanvSOnW0F6RiO,order_HMY2GS96n16pul,sub_cKvCI4MmDmIEAh,token_KTYFHO9dKVRQq5,cust_ssgs1SQP7QBPQx,64700,INR,card,rupay,BAD_REQUEST_ERROR,issuer_bank,payment_authorization,payment_risk_check_failed,Payment declined by bank due to risk check.,hard,pending,0,0,2026-08-20T12:12:41.997650+05:30,2026-08-20T12:12:41.997650+05:30,,closed,manual,0,+917766390757,rajesh.bose300@gmail.com,,,,,,647.0,0.0
f83cf1f9-7a4f-4c88-9b2a-b343a3a3e70e,payment,pay_FjIzqG15plp49j,order_rq8lqBm49Sn4rO,,,cust_PT8wKE1boW6OPQ,83800,INR,wallet,,BAD_REQUEST_ERROR,gateway,payment_authorization,insufficient_funds,Your payment could not be completed due to insufficient account balance.,soft,,1,3,2026-08-20T13:18:24.997650+05:30,2026-09-03T10:18:24.997650+05:30,,recovered,auto_retry,83800,+918877486131,kavita.sharma1@gmail.com,,,,,,838.0,838.0
546eeea7-87ad-4119-ad4a-13f240fbbd6e,payment,pay_bw05bcg9UyAcI7,order_IM4cbSkMeapERB,,,cust_iCqwEidrgQmLfx,36000,INR,card,rupay,GATEWAY_ERROR,issuer_bank,payment_authorization,bank_technical_error,Bank downtime. Please try again later.,technical,,1,3,2026-08-20T13:22:57.997650+05:30,2026-09-10T10:22:57.997650+05:30,,recovered,auto_retry,36000,+917766308003,vihaan.chauhan44@rediffmail.com,,,,,,360.0,360.0
60dbd0fb-8fbd-41d7-8521-dde2b3edd923,payment,pay_hAbP8yeRkJp2J8,order_8RBemV45GvNjUY,,,cust_wEpcqDfXyL2myg,49300,INR,upi,,BAD_REQUEST_ERROR,gateway,payment_authorization,insufficient_funds,Your payment could not be completed due to insufficient account balance.,soft,,3,3,2026-08-20T13:23:38.997650+05:30,2026-09-22T15:23:38.997650+05:30,,escalated,voice,0,+919900449916,arjun.mahanty977@yahoo.co.in,,,,,,493.0,0.0
14e5535e-1c49-4905-b447-db581333ccbe,payment,pay_1IE9Bq5hKBCGM3,order_OUHSQXDj4rtAkE,,,cust_GaF2btCNWwDHKI,137200,INR,card,visa,GATEWAY_ERROR,gateway,payment_authentication,authentication_failed,Payment could not be completed due to incorrect OTP or verification details.,soft,,3,3,2026-08-20T13:40:10.997650+05:30,2026-09-05T09:56:00.997650+05:30,,recovered,voice,137200,+918877981332,suresh.nair79@outlook.com,,,,,,1372.0,1372.0
44006644-3a87-4cfb-9bfa-9ec14f467445,payment,pay_KbvL4eYraQTbWk,order_nvxi4A0f98847e,,,cust_QIwwrDFWL4zprT,462300,INR,card,mastercard,GATEWAY_ERROR,gateway,payment_authorization,gateway_technical_error,Payment did not go through due to a temporary issue.,technical,,4,3,2026-08-20T14:10:49.997650+05:30,2026-09-03T16:10:49.997650+05:30,,recovered,sms,462300,+919988809817,deepak.patel327@outlook.com,,,,,,4623.0,4623.0
071eee2a-087a-4fef-aa37-bae698608bcd,checkout_drop_off,,order_kgz1Ks3RLiN3TS,,,cust_dXxLTEZMLQsLpv,506700,INR,upi,visa,CHECKOUT_DROP_OFF,customer,checkout_funnel,accidental_tab_close,Abandoned at cart_abandoned: accidental_tab_close,soft,,0,3,2026-08-20T14:16:34.997650+05:30,2026-08-20T14:16:34.997650+05:30,,closed,payment_link,0,+917788194133,amit.roy341@yahoo.co.in,,,,,cart_abandoned,5067.0,0.0
f7fd3ffa-6cf0-4163-8c27-30c5f8b989c2,payment,pay_wNyhh7j8neFeq1,order_WaWzSrC1Jzwvuk,,,cust_QXQvyvcYnBShOP,63400,INR,card,rupay,BAD_REQUEST_ERROR,issuer_bank,payment_authorization,debit_instrument_blocked,Your card is blocked. Please contact your bank.,hard,,0,0,2026-08-20T14:19:50.997650+05:30,2026-08-20T14:19:50.997650+05:30,,closed,manual,0,+919900966671,krishna.mukherjee420@outlook.com,,,,,,634.0,0.0
c0e22fd7-c36f-4cf2-9ff9-479bb4f2dc11,checkout_drop_off,pay_Xo1CVubXI8h2kj,order_5TutYJpAkMsW85,,,cust_UYAdOZEP1JWqfW,225900,INR,card,rupay,CHECKOUT_DROP_OFF,customer,checkout_funnel,preferred_bank_missing,Abandoned at payment_method_selected: preferred_bank_missing,soft,,0,3,2026-08-20T14:26:17.997650+05:30,2026-08-20T14:26:17.997650+05:30,,closed,payment_link,0,+918899891415,aanya.sharma368@rediffmail.com,,,,,payment_method_selected,2259.0,0.0
366ed1e0-b2ce-4273-b3c9-9333f85fe8ba,payment,pay_xMT4uRmYQmZ8Ql,order_RJeCZ4EbMZYmk8,,,cust_Wk1V1MTc3yAIOt,314700,INR,wallet,,BAD_REQUEST_ERROR,issuer_bank,payment_authorization,debit_instrument_blocked,Your card is blocked. Please contact your bank.,hard,,0,0,2026-08-20T14:33:30.997650+05:30,2026-08-20T14:33:30.997650+05:30,,closed,manual,0,+918899060947,isha.bose548@gmail.com,,,,,,3147.0,0.0
58d3d30d-d789-4bd1-89e3-6816b14bb1b4,checkout_drop_off,,order_onTRxVU3x7uY5B,,,cust_Z19De9oSIVThVQ,89200,INR,card,visa,CHECKOUT_DROP_OFF,customer,checkout_funnel,accidental_tab_close,Abandoned at cart_abandoned: accidental_tab_close,soft,,0,3,2026-08-20T14:45:29.997650+05:30,2026-08-20T14:45:29.997650+05:30,,closed,payment_link,0,+919988592118,shreya.sharma170@gmail.com,,,,,cart_abandoned,892.0,0.0
c8372098-2008-48d9-ae8c-984e68c08120,payment,pay_BeZczg7BIra7WC,order_wmLHLOE7lnEWKI,,,cust_ZczZwiMrAFsmQG,278600,INR,card,visa,BAD_REQUEST_ERROR,customer,payment_initiation,card_number_invalid,You have entered an incorrect card number. Try again.,hard,,0,0,2026-08-20T14:47:27.997650+05:30,2026-08-20T14:47:27.997650+05:30,,closed,manual,0,+919900020187,amit.pillai157@yahoo.co.in,,,,,,2786.0,0.0
c0bff1a8-3780-4491-b372-dc9ce9b98908,checkout_drop_off,pay_bCjhgRBy4ONu7p,order_YRRGmTYRqsdBUZ,,,cust_iGgLJvDoKAdZQg,209900,INR,upi,visa,CHECKOUT_DROP_OFF,customer,checkout_funnel,preferred_bank_missing,Abandoned at payment_method_selected: preferred_bank_missing,soft,,0,3,2026-08-20T15:06:32.997650+05:30,2026-08-20T15:06:32.997650+05:30,,closed,payment_link,0,+918899972080,vivaan.agarwal489@outlook.com,,,,,payment_method_selected,2099.0,0.0
7e5c0948-d9ad-44a3-a26f-b5b411555262,checkout_drop_off,pay_Mp3668ESwkqqkp,order_zwVbEuKZVf68jN,,,cust_FgWmaX6IIJ7R1Z,205600,INR,upi,visa,CHECKOUT_DROP_OFF,customer,checkout_funnel,preferred_bank_missing,Abandoned at payment_method_selected: preferred_bank_missing,soft,,0,3,2026-08-20T15:35:19.997650+05:30,2026-08-20T15:35:19.997650+05:30,,closed,payment_link,0,+919900006220,reyansh.mukherjee538@yahoo.co.in,,,,,payment_method_selected,2056.0,0.0
0b4a7fce-8ba9-47da-bf97-8cf600d8c3e3,checkout_drop_off,,order_SWQZ6O9TYNcvfF,,,cust_St4RjFUXcIV3NF,231000,INR,upi,visa,CHECKOUT_DROP_OFF,customer,checkout_funnel,accidental_tab_close,Abandoned at cart_abandoned: accidental_tab_close,soft,,0,3,2026-08-20T15:44:25.997650+05:30,2026-08-20T15:44:25.997650+05:30,,closed,payment_link,0,+918899202868,vihaan.singh627@yahoo.co.in,,,,,cart_abandoned,2310.0,0.0
b391370a-58df-462f-af9f-c225780b73d6,mandate,pay_rE763lsybDJZCc,order_SBXyiFxltUChs2,,token_yfnfzw5Fi9NUKZ,cust_8A33KGpJQUgYPx,47500,INR,upi,,BAD_REQUEST_ERROR,gateway,payment_authorization,insufficient_funds,Your payment could not be completed due to insufficient account balance.,soft,,2,3,2026-08-20T16:13:25.997650+05:30,2026-09-10T10:13:25.997650+05:30,,recovered,auto_retry,47500,+919876709586,kiara.shah922@outlook.com,,,,,,475.0,475.0
317919f0-4e7b-48c6-88ff-448b7ff51155,mandate,pay_Rr7lNrbeyyt177,order_PI7VtjZZ65NKx7,,token_4LC2L88OkAxAzb,cust_8KO4hlks7OqM1F,879700,INR,upi,,BAD_REQUEST_ERROR,gateway,payment_authorization,insufficient_funds,Your payment could not be completed due to insufficient account balance.,soft,,1,3,2026-08-20T16:17:15.997650+05:30,2026-09-10T10:17:15.997650+05:30,,recovered,auto_retry,879700,+917788429184,sanjay.mishra351@hotmail.com,,,,,,8797.0,8797.0
0dcd0a27-6b8a-4ae5-9e7a-fdf714f03859,checkout_drop_off,,order_pux6nxYINcPo4q,,,cust_EggqGf1OkE0IoH,169700,INR,upi,rupay,CHECKOUT_DROP_OFF,customer,checkout_funnel,window_shopping_exit,Abandoned at cart_abandoned: window_shopping_exit,soft,,0,3,2026-08-20T16:18:58.997650+05:30,2026-08-20T16:18:58.997650+05:30,,closed,payment_link,0,+919900958427,meera.mehta952@gmail.com,,,,,cart_abandoned,1697.0,0.0
042e897b-d0de-4049-ae02-37b9ae8d1724,mandate,pay_Rjp6GPDsVSwduE,order_ISkmY4oNZMTCDG,,token_fVUUSPfJOn9vhu,cust_OC4DQzLRXcH7H8,87800,INR,upi,,GATEWAY_ERROR,gateway,payment_authorization,gateway_technical_error,Payment did not go through due to a temporary issue.,technical,,1,3,2026-08-20T18:00:36.997650+05:30,2026-08-21T10:00:36.997650+05:30,,recovered,auto_retry,87800,+918899304833,kiara.nair827@hotmail.com,,,,,,878.0,878.0
9372567e-4835-479a-9688-4a48bb747eae,checkout_drop_off,,order_Peto6o0wCCntwH,,,cust_3ovZfSsgKUBRA6,192500,INR,card,rupay,CHECKOUT_DROP_OFF,customer,checkout_funnel,price_comparison_pause,Abandoned at cart_abandoned: price_comparison_pause,soft,,0,3,2026-08-20T18:05:27.997650+05:30,2026-08-20T18:05:27.997650+05:30,,closed,payment_link,0,+919900007927,nisha.yadav974@outlook.com,,,,,cart_abandoned,1925.0,0.0
b1f62a54-0c0a-4712-b91c-b29ab3a62e9e,payment,pay_1Wz1ZNq5M8DWjO,order_fBwn8DyVAUi3MS,,,cust_p8pG0tPMTxtR35,151000,INR,card,rupay,GATEWAY_ERROR,gateway,payment_authorization,gateway_technical_error,Payment did not go through due to a temporary issue.,technical,,2,3,2026-08-20T18:44:21.997650+05:30,2026-09-02T10:44:21.997650+05:30,,recovered,auto_retry,151000,+917766110291,neha.chauhan100@hotmail.com,,,,,,1510.0,1510.0
d34f32eb-9ccd-430b-8071-e3d30644f161,payment,pay_IXCLjKOAg3EuBa,order_A3GiPLD1iv58w4,,,cust_SOhg8DhhSg0L7C,191900,INR,card,mastercard,BAD_REQUEST_ERROR,gateway,payment_authorization,insufficient_funds,Your payment could not be completed due to insufficient account balance.,soft,,3,3,2026-08-20T19:11:51.997650+05:30,2026-09-03T15:11:51.997650+05:30,,escalated,voice,0,+919876276747,priya.patel240@hotmail.com,,,,,,1919.0,0.0
a76a7051-425c-4274-8953-1faa21948eae,payment,pay_5V68M7BKomZrkO,order_8fhF5fzCCKCiNY,,,cust_I1SSGUjdxCwcLp,3575800,INR,card,visa,BAD_REQUEST_ERROR,issuer_bank,card_enrollment_check,card_not_enrolled,Your card is not enabled for online payments.,hard,,0,0,2026-08-20T19:40:38.997650+05:30,2026-08-20T19:40:38.997650+05:30,,closed,manual,0,+919876785932,kavita.nair254@gmail.com,,,,,,35758.0,0.0
44ce088e-36a8-49c1-948d-68dbc033fc6c,payment,pay_u3AuYB5kGjaYbW,order_JLT3nzGcY8Jxeu,,,cust_4InXxWuljgODpd,3143600,INR,card,rupay,BAD_REQUEST_ERROR,customer,payment_initiation,card_number_invalid,You have entered an incorrect card number. Try again.,hard,,0,0,2026-08-20T20:11:38.997650+05:30,2026-08-20T20:11:38.997650+05:30,,closed,manual,0,+918899741518,kiara.thakur769@gmail.com,,,,,,31436.0,0.0
9f9d842a-520c-41ff-b347-f7ba767257fc,payment,pay_ZqrO5W9hm154rG,order_2P6aPEhJS7Rz66,,,cust_Iq3tpbL61BYQpD,194900,INR,upi,,GATEWAY_ERROR,issuer_bank,payment_authorization,bank_technical_error,Bank downtime. Please try again later.,technical,,4,3,2026-08-20T20:11:46.997650+05:30,2026-09-15T16:11:46.997650+05:30,,escalated,voice,0,+917788060446,nisha.patel18@yahoo.co.in,,,,,,1949.0,0.0
338d4489-ae70-4c50-92bb-0966f48429ad,mandate,pay_tQ0ZObxmmzYPeH,order_8wzGpzAZN4iv4t,,token_SptmT8XN7XM17Z,cust_8EzWxCLwlqI7oY,1470100,INR,emandate,,GATEWAY_ERROR,gateway,payment_authorization,gateway_technical_error,Payment did not go through due to a temporary issue.,technical,,1,3,2026-08-20T20:15:33.997650+05:30,2026-09-10T10:15:33.997650+05:30,,recovered,auto_retry,1470100,+919900432804,diya.mahanty179@gmail.com,,,,,,14701.0,14701.0
b4869aa3-5b4c-44b1-a8ad-58c20417a233,checkout_drop_off,,order_PqaqkJgGnAN1SK,,,cust_tHeXHexV0Hg3jP,134900,INR,card,visa,CHECKOUT_DROP_OFF,customer,checkout_funnel,price_comparison_pause,Abandoned at cart_abandoned: price_comparison_pause,soft,,0,3,2026-08-20T20:18:19.997650+05:30,2026-08-20T20:18:19.997650+05:30,,closed,payment_link,0,+918899343565,aditi.bose337@rediffmail.com,,,,,cart_abandoned,1349.0,0.0
